user_id,alcohol,babies,bakery,beverages,breakfast,bulk,canned goods,dairy eggs,deli,dry goods pasta,frozen,household,international,meat seafood,missing,other,pantry,personal care,pets,produce,snacks
17194,0,0,0,2,2,0,0,10,0,0,5,0,0,2,0,0,0,0,0,4,0
17198,0,2,4,0,0,0,3,9,2,1,8,0,1,1,0,0,3,1,0,29,14
17199,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
17200,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17202,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1
17207,0,0,2,2,0,0,1,3,1,1,3,1,0,0,0,0,1,0,0,1,0
17209,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,3
17210,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,2
17216,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0
17218,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,4,1
17220,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
17221,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,0
17224,0,0,0,2,0,0,0,3,3,0,2,0,0,0,0,0,0,1,0,9,2
17226,0,1,1,4,1,0,0,5,4,3,1,0,0,1,0,0,1,0,1,13,4
17229,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,13,2
17231,0,0,0,5,0,0,0,0,1,0,11,1,0,0,0,0,1,0,0,1,0
17235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17238,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17240,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,1
17243,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,5,0
17244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0
17247,0,0,2,0,1,0,6,6,1,0,2,1,0,1,1,3,4,0,0,17,1
17248,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
17251,0,0,1,10,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0
17252,0,0,1,1,0,0,2,5,1,0,0,1,1,0,0,0,2,0,0,5,5
17253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
17254,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0
17256,0,0,0,1,1,0,2,2,0,0,3,0,0,1,0,0,1,0,0,6,0
17258,0,0,1,0,0,0,1,3,2,1,2,0,0,0,0,0,1,0,0,1,0
17261,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,20,1
17265,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17275,0,1,7,3,2,0,0,4,4,0,2,0,0,1,0,0,4,4,0,5,2
17277,0,0,1,1,0,0,2,1,1,3,1,1,1,0,0,0,1,1,0,2,2
17281,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,4,2
17282,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,13,1
17285,0,0,1,3,0,0,0,1,1,1,2,0,0,1,0,0,4,2,0,4,3
17286,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17287,0,0,0,0,0,1,0,2,1,0,4,0,1,0,1,0,1,0,0,7,2
17289,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0
17293,0,0,1,3,0,0,4,2,3,1,4,0,1,5,0,0,4,0,0,14,1
17296,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
17297,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,0,2,1,0,3,0
17301,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0
17304,0,2,1,2,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,6,4
17306,0,0,4,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,2,2
17309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
17314,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,0,0,9,2
17317,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,17,1
17320,0,0,3,2,3,0,2,9,1,0,0,3,0,0,0,0,0,0,0,5,1
17326,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
17328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17332,0,0,2,0,0,0,1,10,0,4,12,0,0,4,0,0,3,1,0,24,1
17338,0,0,1,0,0,0,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0
17339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17341,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
17352,0,0,0,2,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,4,0
17354,0,4,1,1,1,0,0,7,0,0,10,0,0,3,0,0,3,0,0,8,7
17356,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0
17358,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,0,11,1
17366,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17367,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
17373,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0
17376,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0
17378,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0
17382,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
17383,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1
17384,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2
17385,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
17386,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0
17388,0,0,1,8,0,0,0,5,0,1,2,0,0,1,1,0,1,0,0,14,1
17391,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17394,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
17401,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0
17402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1
17405,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,0
17406,0,0,0,3,1,0,0,2,2,0,2,0,1,0,0,0,0,2,0,7,2
17407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
17408,0,0,2,0,0,0,0,5,0,3,5,2,0,0,0,0,0,0,0,3,2
17411,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
17417,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17420,0,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0,12,3
17421,0,0,1,0,0,0,1,5,0,2,1,1,0,1,0,0,0,0,0,9,1
17427,1,0,2,0,0,0,3,3,1,1,0,3,1,1,1,0,4,0,0,7,1
17435,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,6,1
17436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
17441,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4
17442,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,0,1,0,0,6,1
17446,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2
17454,0,0,0,0,0,0,7,9,1,1,0,0,0,1,0,0,3,0,0,10,0
17462,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
17465,0,0,1,1,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,4,0
17466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
17468,0,0,1,2,1,0,3,6,0,0,1,0,0,0,0,0,0,0,0,2,3
17469,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,3,0
17472,0,0,2,2,1,0,0,4,1,1,4,0,0,2,0,0,0,0,0,12,3
17483,0,0,1,2,0,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,1
17484,8,0,1,1,0,0,0,3,2,0,2,1,0,1,0,0,1,3,0,0,3
17485,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3
17488,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3
17490,0,0,2,0,1,0,1,12,6,3,8,0,0,0,0,0,4,0,0,27,7
17491,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,7,1
17493,0,0,1,1,0,0,0,2,4,1,1,0,0,2,0,0,1,0,0,4,0
17500,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
17502,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0
17509,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6,5
17512,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17513,0,0,0,1,1,0,3,4,1,0,1,0,0,0,0,0,0,0,0,4,0
17518,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
17527,0,0,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,3,3
17529,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,5,2
17539,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,3
17540,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,1
17542,0,0,0,1,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,2,1
17544,0,0,2,1,0,0,0,6,2,0,1,0,0,1,0,0,0,2,0,8,3
17551,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,4,0
17552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17555,0,0,1,1,0,0,1,5,0,0,2,0,0,0,0,0,2,0,0,10,2
17556,0,0,0,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,2
17560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0
17561,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
17562,0,0,0,1,0,0,0,3,0,2,2,0,0,3,0,0,1,1,0,8,3
17564,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17574,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1
17576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17578,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,4,1
17579,0,0,0,6,3,3,0,5,0,0,1,0,0,0,0,0,0,2,0,4,10
17588,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17591,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
17596,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1
17597,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4
17599,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,11,1
17602,0,5,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0
17605,0,0,0,3,4,0,2,3,0,0,5,1,0,0,0,0,1,0,0,0,5
17609,0,0,1,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,5,0
17611,0,0,0,1,1,0,0,3,1,0,2,0,0,1,0,0,1,0,0,6,0
17613,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0
17614,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0
17615,0,0,0,1,2,0,1,3,1,1,0,0,0,0,0,0,1,0,0,4,1
17616,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,1
17617,0,0,0,2,1,0,0,0,0,4,2,2,0,2,0,0,0,1,0,1,0
17620,0,0,2,4,0,0,3,3,1,0,5,3,0,0,0,0,2,0,0,18,6
17622,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
17623,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17626,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,2,3
17630,0,0,2,3,0,0,1,1,0,5,6,0,0,0,0,1,0,0,0,7,4
17634,0,3,0,1,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,4,3
17638,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17640,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,8
17641,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,10,1,0,5,2
17644,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,1
17657,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0
17658,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17659,0,1,0,1,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,6,0
17663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17664,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17667,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,1
17674,0,0,2,5,0,0,1,6,0,0,1,0,0,2,0,0,7,0,0,22,1
17677,0,0,1,0,2,0,3,4,0,1,1,0,0,4,0,0,5,0,0,3,1
17679,0,0,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,12,0
17681,0,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0
17683,0,0,1,1,2,0,0,7,0,2,0,1,0,1,0,0,1,3,0,6,5
17684,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17685,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
17687,0,0,0,1,1,0,0,10,2,0,2,0,0,0,0,0,0,0,0,5,2
17688,0,0,1,0,1,0,0,6,0,1,2,0,0,0,0,0,4,0,0,15,3
17692,0,0,0,6,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,6,2
17693,0,0,0,3,0,0,2,7,1,1,3,0,0,0,0,0,1,0,0,23,2
17694,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,4,1
17697,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,5,0
17698,0,0,0,4,0,0,3,6,0,0,3,0,0,1,0,0,6,0,0,12,6
17702,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17703,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
17721,0,0,1,1,1,0,4,7,1,0,1,1,0,0,0,0,1,0,0,8,1
17722,0,0,3,1,0,0,0,2,1,2,4,0,0,1,0,0,1,0,0,2,1
17724,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0
17728,0,0,0,3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,0
17729,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,7
17736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17738,2,0,8,27,19,0,0,23,5,0,3,4,2,0,0,0,11,0,0,29,41
17740,0,0,2,0,0,0,0,9,0,1,0,0,0,0,1,0,3,0,0,6,0
17742,0,0,3,15,1,0,5,13,3,0,4,0,1,4,0,0,6,0,0,20,2
17745,0,0,0,1,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,10,0
17747,0,0,0,7,0,0,1,2,3,1,8,0,1,1,0,1,0,1,0,1,0
17748,0,0,2,1,1,0,0,6,1,1,4,2,0,0,0,0,2,0,2,6,8
17752,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,11,2
17756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17759,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0
17760,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0,3,2
17761,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
17764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17766,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
17768,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
17770,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0
17771,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,5,0
17775,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0,1,1,0,14,2
17776,0,0,5,3,3,0,0,8,0,3,0,3,0,2,0,0,3,1,0,6,3
17779,0,0,1,0,0,0,1,7,2,0,1,0,1,0,0,0,2,0,0,6,3
17780,0,0,1,0,1,0,2,2,0,0,2,0,0,0,0,0,2,0,0,3,1
17783,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,2,0,0,2,0
17785,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1
17786,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4,1
17788,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0
17793,0,0,1,1,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,2
17807,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
17812,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,3
17816,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,6,1
17819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
17824,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17825,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
17829,0,0,2,0,0,0,1,4,0,1,2,0,0,4,0,0,5,0,0,5,2
17830,0,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,8,0
17831,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2
17834,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,1
17835,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17837,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17838,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
17847,0,0,0,0,3,0,0,3,1,1,6,1,0,2,0,0,2,2,0,3,2
17856,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9,3
17860,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0
17872,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
17873,0,0,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,7,0
17875,0,0,0,11,0,0,0,9,0,0,3,0,0,1,0,0,0,0,0,3,6
17880,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17884,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0
17885,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0
17888,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,9,0
17891,0,8,1,3,0,0,4,6,0,6,1,2,3,5,0,0,2,0,0,21,3
17892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17896,0,0,0,3,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,7,4
17898,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,9,0
17901,0,0,4,6,1,0,1,16,0,2,8,3,0,3,0,0,2,0,0,5,6
17909,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
17911,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,5,3
17912,0,0,2,0,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,4,0
17914,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0
17915,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2
17918,0,0,3,0,0,0,1,7,0,1,1,0,1,0,0,0,0,0,0,7,6
17920,0,0,2,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,2
17921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17927,0,0,0,4,1,0,1,5,1,0,4,0,0,0,0,0,1,2,0,7,2
17930,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0
17932,0,0,0,1,1,0,1,5,1,1,1,0,1,0,0,0,1,0,0,12,1
17933,0,0,1,4,0,0,0,8,1,1,1,1,0,0,0,0,6,0,0,5,3
17940,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17944,0,1,1,2,3,0,5,10,0,3,1,0,1,0,0,0,1,1,0,16,3
17950,0,0,1,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,1,0
17953,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0
17954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,1
17957,0,0,1,2,1,1,0,3,0,1,1,1,0,0,1,0,2,0,0,11,1
17964,0,12,1,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,4,1
17965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17967,0,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,3,0,0,15,1
17968,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0
17969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
17971,0,0,1,0,2,0,0,2,0,0,4,0,0,0,0,0,2,0,0,2,0
17972,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
17974,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,12,0
17978,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,12,0
17981,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0
17982,0,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,1
17984,0,0,0,0,1,0,1,17,0,0,0,1,0,0,0,0,4,2,0,11,4
17986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3
17987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,1
17988,0,0,1,2,1,0,1,7,1,0,3,0,0,0,0,0,1,0,0,2,4
17990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0
17994,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
17996,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,2
17997,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
17998,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
18002,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,2,1
18003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
18005,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,4
18011,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
18014,0,0,2,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,9,0
18017,0,0,1,1,0,0,0,7,0,1,2,0,0,0,1,0,4,0,0,12,1
18018,0,0,0,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,15,0
18022,0,0,0,0,0,0,3,5,1,1,1,0,0,0,0,0,1,0,0,5,1
18023,0,0,1,3,0,0,0,5,3,0,1,0,0,0,0,0,5,0,0,7,3
18026,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
18027,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
18029,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
18035,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0
18036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18037,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0
18040,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4
18041,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,4,1
18044,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2,0
18045,0,1,3,0,6,0,0,11,0,3,1,2,0,2,0,0,9,3,0,5,1
18046,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,2
18049,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,7,2
18054,0,1,0,1,0,0,0,14,2,2,0,0,2,0,0,0,1,0,0,4,6
18055,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18060,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1
18061,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
18064,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1
18066,0,0,8,8,2,0,0,10,2,0,6,0,0,0,1,0,5,0,0,16,11
18068,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,0
18071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
18076,0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0
18079,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,5,0
18080,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,9,2
18081,0,0,2,1,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,10,5
18085,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1
